title,description,imUrl,price,brand,categories__1,categories__2,categories__3,categories__4,categories__5,categories__6
Texas Instruments Graph-Link Serial Cable for Windows and Mac,"Designed to support and enhance the functionality of Texas  Instruments graphing calculators, the TI-Graph Link connects your  calculator to your computer. Use it to install calculator software and  to downloaded data directly from the Web. You can also create and edit  programs right on your screen while still having all your usual  calculator functions. The program protection feature allows you to  prevent editing after a program has been loaded onto your calculator.  You can transfer both screen shots and files from your computer to your  calculator. You can also store your calculator's programs and data on  your computer or make backups of your graphing calculator's memory.The TI-Graph Link supports Windows 95, 98, and NT 4.0, supports EGA,  VGA, XGA, and SVGA video adapters, and supports a 3.5-inch floppy disk,  CD-ROM, or Internet connection. For Windows 95/98 users, an 8 MB RAM  module is available; and for Windows NT 4.0 users, a 16 MB RAM module  is available. Included with the cable are a CD-ROM with software and a  guidebook. The TI-Graph Link comes in black and is compatible with the  TI-73, TI-83, TI-83 Plus, TI-86, TI-89, TI-92, TI-92 Plus, and other  models that may be available in the future. Adapters for both PC and  Macintosh are included.",http://ecx.images-amazon.com/images/I/41NN5GK896L._SX300_.jpg,16.25,,Electronics,Computers & Accessories,Cables & Accessories,Cables & Interconnects,Serial Cables,
GeoDiscovery Geode GPS Springboard Module For Handspring Visor,"The GeoDiscovery Geode GPS Springboard module for Handspring Visor is an  interactive travel guide that easily snaps onto your Handspring Visor. It  incorporates a GPS receiver, a digital compass, and two memory expansion slots.  The SiRFstar II-based 12-channel global positioning system receiver has an  integrated antenna that enables the Geode to receive L1 C/A (course acquisition)  signals from any of the 24 GPS satellites orbiting the earth. The Geode uses  SiRF's FoliageLock technology, which provides a high level of signal sensitivity  and performance even in canyons, between buildings, and in dense foliage. It  also incorporates dual multipath rejection that eliminates stray data from  reflected signals. This feature boosts GPS accuracy in many environments where  the radio signals can bounce off rocks or buildings before reaching the Geode.Further enhancing the GPS accuracy of the Geode is the implementation of the  Wide Area Augmentation System (WAAS) developed by the Federal Aviation  Administration. It is a geographically expansive augmentation to the basic GPS  service. WAAS improves the accuracy, integrity, and availability of the basic  GPS signals to approximately 2 meters in the United States, northern Mexico, and  southern Canada.The Geode runs on two AA batteries and includes two MultiMediaCard slots capable  of holding at least 64 MB each of storage for maps and trip information.  Additionally, it includes a digital compass and a temperature sensor.The GeoDiscovery software runs on any Handsping Visor with Palm OS version 3.0  or higher. The GeoView Mobile software enables users to browse information  linked to interactive maps and interactive travel guides. It can show you where  you are on a moving map, provide navigation assistance, and help you bookmark  your favorite places.",http://ecx.images-amazon.com/images/I/41Y0WTPE3QL._SY300_.jpg,134.5,,Electronics,GPS & Navigation,Sports & Handheld GPS,Handheld GPS Units,,
"Pioneer 300 Pocket 3-ring Binder Album, Assorted Colors","Pioneer 300 Photo Picket 3-ring Binder Albums include:
- Slip-in clear plastic pockets with white paper background
- Refillable, 3-ring chrome metal binding
- Available in Assorted Solid Color or Designer Covers

Refill Pack Model# RST-6",http://ecx.images-amazon.com/images/I/3186ug9KNPL._SY300_.jpg,10.16,Pioneer Photo Albums,Electronics,Camera & Photo,Accessories,Batteries & Chargers,Batteries,Camcorder Batteries
Pioneer Slim Line Post Style Pocket Album Refill,Add to the capacity of your album with convenient 4-by-6-inch refill pagesEach package allows for the addition of 60 more photosExtender posts and spacers included,http://ecx.images-amazon.com/images/I/317WJSZ9VDL._SX300_.jpg,5.98,Pioneer Photo Albums,Electronics,Camera & Photo,Accessories,Batteries & Chargers,Batteries,Camcorder Batteries
Minolta Freedom Zoom 125 Panorama Date 35mm Camera w/Remote Control,"One of the tiniest and lightest advanced 35mm compact cameras around,  the Minolta Freedom Zoom 125 packs a lot of excellent features into its stylish,  streamlined aluminum shell (with plastic backing). The fully automatic Freedom  Zoom 125 boasts a 37.5-125mm zoom lens for wide angles and excellent close-ups  (sharp as close as 1.97 feet), along with a multi autofocus system, (so people  standing apart, for example, will still be in focus), and a three-segment light  metering system with a highly accurate AE sensor for great exposures under most  conditions. Also included is a remote with a working range of approximately  16.4 feet. It provides two shutter release modes: standard mode triggers the  shutter as soon as the button on the remote control is pressed, while the  delayed mode takes the exposure two seconds after the button is pressed. Now you  can include yourself in the shot without racing against the self-timer. And, so  you'll never again have to wonder when you took those pictures, the Freedom Zoom  125 comes with a time/date stamp.Minolta used state-of-the-art 3-D CAD design technology to incorporate so many  great features into such an ultracompact body. They also developed special  optics for this camera that use a low number of double-sided aspheric lenses  able to achieve high-quality pictures while not taking up much space. A trigonal  roof prism allows for a shorter viewfinder optical system, too. All in all, this  is an excellent camera if you want something that fits in most pockets, yet  takes high-quality photos to match those of most larger compact cameras. One  last feature Minolta is proud of for its uniqueness: the film-chamber lock  prevents the back of the camera from being opened when there is an active roll  of film inside--the back won't open until the roll of film has been fully  rewound.",http://ecx.images-amazon.com/images/I/41QSV5Z531L._SX300_.jpg,134.5,,Electronics,Camera & Photo,Film Photography,Film Cameras,Point & Shoot Film Cameras,
Tiffen 46mm Snap-In Lens Cap,Snap-On Lens Caps Spring clips assure positive lock. Light weight. All black plastic.,http://ecx.images-amazon.com/images/I/414F0NHEF6L._SX300_.jpg,3.95,,Electronics,Camera & Photo,Accessories,Lens Accessories,Lens Caps,
Tiffen 49mm Green 11 Filter,Ideal for more pleasing skin tones outdoors. Especially suited for portraits photographed against sky. A universal asset for all scenes.,http://ecx.images-amazon.com/images/I/41Rzkj8kiLL._SY300_.jpg,11.9,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Color Correction & Compensation Filters,
Pioneer Ledger Le Memo Album 4x6,204 pockets hold all prints up to 4 by 6 inches in a 2-up formatPages include a removable memo writing strip with index tabBook bound with a storage page for negativesClear plastic pockets with shaded paper backgroundGold-accented 2-ply Endurahide covers,http://ecx.images-amazon.com/images/I/31JEY0TW25L._SX300_.jpg,10.25,Pioneer Photo Albums,Electronics,Camera & Photo,Accessories,Batteries & Chargers,Batteries,Camcorder Batteries
Tiffen 52mm Neutral Density 0.6 Filter,,http://ecx.images-amazon.com/images/I/41Eq6MsqN1L._SX300_.jpg,16.49,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Neutral Density Filters,
Pioneer Advanced Photo Cassette Case,,http://ecx.images-amazon.com/images/I/51JJ061TTJL._SY300_.jpg,134.5,,Electronics,Camera & Photo,Bags & Cases,Camera Cases,,
Pioneer Oxford Brass Corner Series Sewn Album,Elegant sewn leatherette covers accented by brass corners. 4" x 12" optically clear pockets with a black mesh background. Holds 24 photos.,http://ecx.images-amazon.com/images/I/11Q4SSKENDL.jpg,134.5,,Electronics,Camera & Photo,Accessories,Batteries & Chargers,Batteries,Camcorder Batteries
Tiffen 58mm 11 Filter (Green),Ideal for more pleasing skin tones outdoors. Especially suited for portraits photographed against the sky. A universal asset for all scenes.,http://ecx.images-amazon.com/images/I/41R8XWRVCYL._SY300_.jpg,13.12,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Color Correction & Compensation Filters,
Tiffen 52mm Neutral Density 0.3 Filter,Reduces the amount of light passing through the camera lens without  changing the color of the scene. This filter is especially useful in bright- light conditions. Allows proper exposure at a wider lens opening for reduced  depth of field to highlight a key subject by making the foreground and/or the  background out of focus. A slower shutter speed can be used to produce blurred  motion effects.,http://ecx.images-amazon.com/images/I/41iMRuKuyVL._SX300_.jpg,16.49,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Neutral Density Filters,
Tiffen 52mm 82A Filter,The 82A and 82B filters reduce unnatural red tones in early morning or late afternoon light. They can also help to maintain natural flesh tones and create a mood of coolness. The 82A provides a cooler effect with tungsten Type B film under 3200K lamps.,http://ecx.images-amazon.com/images/I/417FZM28ESL._SY300_.jpg,18.5,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Effects Filters,
Tiffen 55mm Circular Polarizer,A circular polarizer has the same effect as a polarizer and is used on cameras with beam-splitting metering systems commonly found on autofocus SLRs.,http://ecx.images-amazon.com/images/I/41%2B5CDC78JL._SY300_.jpg,16.9,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Polarizing Filters,
Tiffen 49mm 812 Warming Filter,Ideal for portraits taken on a cloudy day or outdoors in the shade on a sunny day.,http://ecx.images-amazon.com/images/I/31Y2MEZ7S6L._SY300_.jpg,9.99,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Effects Filters,
Tiffen 52mm Color Graduated Neutral Density 0.6 Filter,The perfect solution to transform a pallid sunrise or sunset into something  spectacular. A neutral density 0.6-to-clear is often best for balancing sky to foreground.,http://ecx.images-amazon.com/images/I/41Z0CYTRB9L._SY300_.jpg,32.17,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Neutral Density Filters,
Tiffen 77mm 6 Point Star Filter,Create six-point star effects from direct or reflected light sources.,http://ecx.images-amazon.com/images/I/410KA07CDWL._SY300_.jpg,98.95,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Effects Filters,
Tiffen 67mm Neutral Density 0.9 Filter,Reduces the amount of light passing through the camera lens without changing the color of the scene. This filter is especially useful in bright light conditions. Allows proper exposure at a wider lens opening when reducing depth of field to highlight a key subject by making the foreground and/or the background out of focus. A slower shutter speed can be used to produce blurred motion effects.,http://ecx.images-amazon.com/images/I/31nbQKA2mkL._SY300_.jpg,18.99,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Neutral Density Filters,
Tiffen 55mm 23A Filter (Red),Not recommended for flesh tones.,http://ecx.images-amazon.com/images/I/41T8G5NRYHL._SY300_.jpg,16,,Electronics,Camera & Photo,Accessories,Filters & Accessories,Color Correction & Compensation Filters,
Tiffen 72mm 6-Point Star Filter,Create six-point star effects from direct or reflected light sources.,http://ecx.images-amazon.com/images/I/410KA07CDWL._SY300_.jpg,89,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Effects Filters,
Tiffen 62mm 21 Filter (Orange),"This filter renders blue tones, such as those in marine scenes, darker.",http://ecx.images-amazon.com/images/I/415FSC34YVL._SY300_.jpg,18.95,Tiffen,Electronics,Camera & Photo,Accessories,Filters & Accessories,Color Correction & Compensation Filters,
